"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Amount Spent per Household on All Household Expenses","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","total_avg","TimeFrame","GeoVintage","Source","Location"
"Census Tract","06075012901","CA","06075012901","=""06075012901""","90500","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075012902","CA","06075012902","=""06075012902""","88600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075013001","CA","06075013001","=""06075013001""","94100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075013002","CA","06075013002","=""06075013002""","90700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075013101","CA","06075013101","=""06075013101""","87500","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075013102","CA","06075013102","=""06075013102""","90500","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075013200","CA","06075013200","=""06075013200""","90800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075013300","CA","06075013300","=""06075013300""","84600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075013401","CA","06075013401","=""06075013401""","93000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075013402","CA","06075013402","=""06075013402""","92000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075013500","CA","06075013500","=""06075013500""","78700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075015100","CA","06075015100","=""06075015100""","76300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075015201","CA","06075015201","=""06075015201""","64000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075015202","CA","06075015202","=""06075015202""","76300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075015300","CA","06075015300","=""06075015300""","87100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075015401","CA","06075015401","=""06075015401""","76500","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075015402","CA","06075015402","=""06075015402""","91600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075015500","CA","06075015500","=""06075015500""","66000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075015600","CA","06075015600","=""06075015600""","70200","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075015701","CA","06075015701","=""06075015701""","84500","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075015702","CA","06075015702","=""06075015702""","94900","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075015801","CA","06075015801","=""06075015801""","76400","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075015802","CA","06075015802","=""06075015802""","86000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075015900","CA","06075015900","=""06075015900""","72800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075016000","CA","06075016000","=""06075016000""","67300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075016101","CA","06075016101","=""06075016101""","43400","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075016102","CA","06075016102","=""06075016102""","42700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075016200","CA","06075016200","=""06075016200""","86600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075016300","CA","06075016300","=""06075016300""","84000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075016400","CA","06075016400","=""06075016400""","93100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075016500","CA","06075016500","=""06075016500""","91900","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075016601","CA","06075016601","=""06075016601""","92300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075016602","CA","06075016602","=""06075016602""","97600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075016700","CA","06075016700","=""06075016700""","93400","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075016801","CA","06075016801","=""06075016801""","86100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075016802","CA","06075016802","=""06075016802""","72600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075016900","CA","06075016900","=""06075016900""","79100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075017000","CA","06075017000","=""06075017000""","93800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075017101","CA","06075017101","=""06075017101""","92800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075017102","CA","06075017102","=""06075017102""","91900","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075017602","CA","06075017602","=""06075017602""","56900","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075017603","CA","06075017603","=""06075017603""","66100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075017604","CA","06075017604","=""06075017604""","68100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075017700","CA","06075017700","=""06075017700""","90400","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075017801","CA","06075017801","=""06075017801""","58800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075017803","CA","06075017803","=""06075017803""","70000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075017804","CA","06075017804","=""06075017804""","78000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075017903","CA","06075017903","=""06075017903""","73300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075018000","CA","06075018000","=""06075018000""","86300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075020101","CA","06075020101","=""06075020101""","75000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075020102","CA","06075020102","=""06075020102""","70700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075020201","CA","06075020201","=""06075020201""","72100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075020202","CA","06075020202","=""06075020202""","75200","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075020300","CA","06075020300","=""06075020300""","86500","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075020401","CA","06075020401","=""06075020401""","92000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075020402","CA","06075020402","=""06075020402""","83400","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075020500","CA","06075020500","=""06075020500""","90600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075020601","CA","06075020601","=""06075020601""","84700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075020602","CA","06075020602","=""06075020602""","90200","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075020701","CA","06075020701","=""06075020701""","101000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075020702","CA","06075020702","=""06075020702""","81300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075020801","CA","06075020801","=""06075020801""","73600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075020802","CA","06075020802","=""06075020802""","81300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075020900","CA","06075020900","=""06075020900""","84000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075021000","CA","06075021000","=""06075021000""","86600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075021100","CA","06075021100","=""06075021100""","92700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075021200","CA","06075021200","=""06075021200""","92800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075021300","CA","06075021300","=""06075021300""","96200","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075021400","CA","06075021400","=""06075021400""","85600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075021500","CA","06075021500","=""06075021500""","92900","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075021600","CA","06075021600","=""06075021600""","91100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075021700","CA","06075021700","=""06075021700""","84600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075021800","CA","06075021800","=""06075021800""","95900","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075022600","CA","06075022600","=""06075022600""","98700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075022702","CA","06075022702","=""06075022702""","96600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075022704","CA","06075022704","=""06075022704""","98000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075022801","CA","06075022801","=""06075022801""","89600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075022802","CA","06075022802","=""06075022802""","80400","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075022803","CA","06075022803","=""06075022803""","87700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075022901","CA","06075022901","=""06075022901""","75200","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075022902","CA","06075022902","=""06075022902""","93100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075022903","CA","06075022903","=""06075022903""","88800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075023001","CA","06075023001","=""06075023001""","71700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075023003","CA","06075023003","=""06075023003""","79700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075023102","CA","06075023102","=""06075023102""","64600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075023103","CA","06075023103","=""06075023103""","45700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075023200","CA","06075023200","=""06075023200""","78800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075023300","CA","06075023300","=""06075023300""","62100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075023400","CA","06075023400","=""06075023400""","67300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075025100","CA","06075025100","=""06075025100""","90100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075025200","CA","06075025200","=""06075025200""","83300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075025300","CA","06075025300","=""06075025300""","89600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075025401","CA","06075025401","=""06075025401""","97300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075025402","CA","06075025402","=""06075025402""","89900","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075025403","CA","06075025403","=""06075025403""","88400","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075025501","CA","06075025501","=""06075025501""","91600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075025502","CA","06075025502","=""06075025502""","95000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075025600","CA","06075025600","=""06075025600""","77000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075025701","CA","06075025701","=""06075025701""","85000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075025702","CA","06075025702","=""06075025702""","75900","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075025800","CA","06075025800","=""06075025800""","73700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075025900","CA","06075025900","=""06075025900""","79300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075026001","CA","06075026001","=""06075026001""","80300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075026002","CA","06075026002","=""06075026002""","87400","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075026003","CA","06075026003","=""06075026003""","83000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075026004","CA","06075026004","=""06075026004""","77900","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075026100","CA","06075026100","=""06075026100""","79500","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075026201","CA","06075026201","=""06075026201""","79100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075026202","CA","06075026202","=""06075026202""","80400","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075026301","CA","06075026301","=""06075026301""","73600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075026302","CA","06075026302","=""06075026302""","73600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075026303","CA","06075026303","=""06075026303""","74200","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075026401","CA","06075026401","=""06075026401""","71400","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075026402","CA","06075026402","=""06075026402""","89700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075026403","CA","06075026403","=""06075026403""","66500","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075026404","CA","06075026404","=""06075026404""","70500","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075030101","CA","06075030101","=""06075030101""","85700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075030102","CA","06075030102","=""06075030102""","87200","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075030201","CA","06075030201","=""06075030201""","77100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075030202","CA","06075030202","=""06075030202""","78700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075030301","CA","06075030301","=""06075030301""","88000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075030302","CA","06075030302","=""06075030302""","91500","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075030400","CA","06075030400","=""06075030400""","85000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075030500","CA","06075030500","=""06075030500""","82000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075030600","CA","06075030600","=""06075030600""","100600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075030700","CA","06075030700","=""06075030700""","95100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075030800","CA","06075030800","=""06075030800""","93800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075030900","CA","06075030900","=""06075030900""","96100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075031000","CA","06075031000","=""06075031000""","95000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075031100","CA","06075031100","=""06075031100""","97700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075031201","CA","06075031201","=""06075031201""","73900","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075031202","CA","06075031202","=""06075031202""","84700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075031301","CA","06075031301","=""06075031301""","80000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075031302","CA","06075031302","=""06075031302""","75800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075031401","CA","06075031401","=""06075031401""","75400","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075031402","CA","06075031402","=""06075031402""","80800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075032601","CA","06075032601","=""06075032601""","81500","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075032602","CA","06075032602","=""06075032602""","84300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075032700","CA","06075032700","=""06075032700""","87200","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075032801","CA","06075032801","=""06075032801""","82100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075032802","CA","06075032802","=""06075032802""","84600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075032901","CA","06075032901","=""06075032901""","86000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075032902","CA","06075032902","=""06075032902""","84600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075033001","CA","06075033001","=""06075033001""","75800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075033002","CA","06075033002","=""06075033002""","93400","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075033100","CA","06075033100","=""06075033100""","82300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075033201","CA","06075033201","=""06075033201""","64000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075033203","CA","06075033203","=""06075033203""","63100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075033204","CA","06075033204","=""06075033204""","67600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075035101","CA","06075035101","=""06075035101""","85900","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075035102","CA","06075035102","=""06075035102""","94100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075035201","CA","06075035201","=""06075035201""","80600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075035202","CA","06075035202","=""06075035202""","78300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075035300","CA","06075035300","=""06075035300""","81900","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075035400","CA","06075035400","=""06075035400""","80000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075040100","CA","06075040100","=""06075040100""","86600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075040200","CA","06075040200","=""06075040200""","88300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075042601","CA","06075042601","=""06075042601""","73200","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075042602","CA","06075042602","=""06075042602""","88500","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075042700","CA","06075042700","=""06075042700""","74900","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075042800","CA","06075042800","=""06075042800""","99400","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075045100","CA","06075045100","=""06075045100""","93600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075045201","CA","06075045201","=""06075045201""","86400","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075045202","CA","06075045202","=""06075045202""","83900","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075047600","CA","06075047600","=""06075047600""","84100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075047701","CA","06075047701","=""06075047701""","73300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075047702","CA","06075047702","=""06075047702""","82300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075047801","CA","06075047801","=""06075047801""","82200","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075047802","CA","06075047802","=""06075047802""","79300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075047902","CA","06075047902","=""06075047902""","82800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075047903","CA","06075047903","=""06075047903""","83800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075047904","CA","06075047904","=""06075047904""","63500","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075060100","CA","06075060100","=""06075060100""","101400","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075060400","CA","06075060400","=""06075060400""","60300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075060502","CA","06075060502","=""06075060502""","55400","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075060701","CA","06075060701","=""06075060701""","92500","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075060702","CA","06075060702","=""06075060702""","77900","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075060703","CA","06075060703","=""06075060703""","88300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075061000","CA","06075061000","=""06075061000""","74200","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075061101","CA","06075061101","=""06075061101""","41200","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075061102","CA","06075061102","=""06075061102""","43500","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075061200","CA","06075061200","=""06075061200""","71200","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075061401","CA","06075061401","=""06075061401""","81200","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075061402","CA","06075061402","=""06075061402""","82400","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075061501","CA","06075061501","=""06075061501""","94000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075061502","CA","06075061502","=""06075061502""","75100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075061503","CA","06075061503","=""06075061503""","110100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075061504","CA","06075061504","=""06075061504""","103100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075061505","CA","06075061505","=""06075061505""","104600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075061506","CA","06075061506","=""06075061506""","106100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075061507","CA","06075061507","=""06075061507""","80600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075061508","CA","06075061508","=""06075061508""","99700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075980200","CA","06075980200","=""06075980200""","N/A","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075980300","CA","06075980300","=""06075980300""","75200","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075980401","CA","06075980401","=""06075980401""","N/A","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075980501","CA","06075980501","=""06075980501""","26300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075980600","CA","06075980600","=""06075980600""","74200","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075980900","CA","06075980900","=""06075980900""","65800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075990100","CA","06075990100","=""06075990100""","N/A","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06075990200","CA","06075990200","=""06075990200""","N/A","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077000101","CA","06077000101","=""06077000101""","42800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077000102","CA","06077000102","=""06077000102""","36100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077000300","CA","06077000300","=""06077000300""","39800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077000401","CA","06077000401","=""06077000401""","57200","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077000402","CA","06077000402","=""06077000402""","44500","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077000500","CA","06077000500","=""06077000500""","46300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077000600","CA","06077000600","=""06077000600""","41800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077000700","CA","06077000700","=""06077000700""","44800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077000802","CA","06077000802","=""06077000802""","57900","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077000803","CA","06077000803","=""06077000803""","66400","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077000900","CA","06077000900","=""06077000900""","56700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077001000","CA","06077001000","=""06077001000""","62300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077001101","CA","06077001101","=""06077001101""","61700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077001102","CA","06077001102","=""06077001102""","56700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077001200","CA","06077001200","=""06077001200""","67000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077001300","CA","06077001300","=""06077001300""","54600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077001400","CA","06077001400","=""06077001400""","51100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077001501","CA","06077001501","=""06077001501""","64800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077001502","CA","06077001502","=""06077001502""","51200","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077001600","CA","06077001600","=""06077001600""","54500","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077001700","CA","06077001700","=""06077001700""","45200","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077001800","CA","06077001800","=""06077001800""","53600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077001900","CA","06077001900","=""06077001900""","46900","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077002000","CA","06077002000","=""06077002000""","45700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077002100","CA","06077002100","=""06077002100""","51200","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077002201","CA","06077002201","=""06077002201""","41700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06077002202","CA","06077002202","=""06077002202""","53100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
