TYPE;FULLCODE;STATE;COUNTY;TRACT;BLOCK;PLACE;COUSUB;CONCITY;AIANNH;SHEETS
Block;060371831013012;06;037;1831.01;3012;44000;91750;;;6
Block;060371831013013;06;037;1831.01;3013;44000;91750;;;6
Block;060371831031000;06;037;1831.03;1000;44000;91750;;;6
Block;060371831031001;06;037;1831.03;1001;44000;91750;;;6
Block;060371831031002;06;037;1831.03;1002;44000;91750;;;6
Block;060371831031003;06;037;1831.03;1003;44000;91750;;;6
Block;060371831031004;06;037;1831.03;1004;44000;91750;;;6
Block;060371831031005;06;037;1831.03;1005;44000;91750;;;6
Block;060371831031006;06;037;1831.03;1006;44000;91750;;;6
Block;060371831031007;06;037;1831.03;1007;44000;91750;;;6
Block;060371831031008;06;037;1831.03;1008;44000;91750;;;6
Block;060371831031009;06;037;1831.03;1009;44000;91750;;;6
Block;060371831031010;06;037;1831.03;1010;44000;91750;;;6
Block;060371831031011;06;037;1831.03;1011;44000;91750;;;6
Block;060371831031012;06;037;1831.03;1012;44000;91750;;;6
Block;060371831031013;06;037;1831.03;1013;44000;91750;;;6
Block;060371831031014;06;037;1831.03;1014;44000;91750;;;6
Block;060371831031015;06;037;1831.03;1015;44000;91750;;;6
Block;060371831031016;06;037;1831.03;1016;44000;91750;;;6
Block;060371831031017;06;037;1831.03;1017;44000;91750;;;6
Block;060371831031018;06;037;1831.03;1018;44000;91750;;;6
Block;060371831031019;06;037;1831.03;1019;44000;91750;;;6
Block;060371831032000;06;037;1831.03;2000;44000;91750;;;6
Block;060371831032001;06;037;1831.03;2001;44000;91750;;;6
Block;060371831032002;06;037;1831.03;2002;44000;91750;;;6
Block;060371831032003;06;037;1831.03;2003;44000;91750;;;6
Block;060371831032004;06;037;1831.03;2004;44000;91750;;;6
Block;060371831032005;06;037;1831.03;2005;44000;91750;;;6
Block;060371831032006;06;037;1831.03;2006;44000;91750;;;6
Block;060371831032007;06;037;1831.03;2007;44000;91750;;;6
Block;060371831032008;06;037;1831.03;2008;44000;91750;;;6
Block;060371831032009;06;037;1831.03;2009;44000;91750;;;6
Block;060371831032010;06;037;1831.03;2010;44000;91750;;;6
Block;060371831032011;06;037;1831.03;2011;44000;91750;;;6
Block;060371831032012;06;037;1831.03;2012;44000;91750;;;6
Block;060371831032013;06;037;1831.03;2013;44000;91750;;;6
Block;060371831032014;06;037;1831.03;2014;44000;91750;;;6
Block;060371831032015;06;037;1831.03;2015;44000;91750;;;6
Block;060371831032016;06;037;1831.03;2016;44000;91750;;;6
Block;060371831032017;06;037;1831.03;2017;44000;91750;;;6
Block;060371831032018;06;037;1831.03;2018;44000;91750;;;6
Block;060371831032019;06;037;1831.03;2019;44000;91750;;;6
Block;060371831032020;06;037;1831.03;2020;44000;91750;;;6
Block;060371831032021;06;037;1831.03;2021;44000;91750;;;6
Block;060371831032022;06;037;1831.03;2022;44000;91750;;;6
Block;060371831041000;06;037;1831.04;1000;44000;91750;;;6
Block;060371831041001;06;037;1831.04;1001;44000;91750;;;6
Block;060371831041002;06;037;1831.04;1002;44000;91750;;;6
Block;060371831041003;06;037;1831.04;1003;44000;91750;;;6
Block;060371831041004;06;037;1831.04;1004;44000;91750;;;6
Block;060371831041005;06;037;1831.04;1005;44000;91750;;;6
Block;060371831041006;06;037;1831.04;1006;44000;91750;;;6
Block;060371831041007;06;037;1831.04;1007;44000;91750;;;6
Block;060371831041008;06;037;1831.04;1008;44000;91750;;;6
Block;060371831041009;06;037;1831.04;1009;44000;91750;;;6
Block;060371831041010;06;037;1831.04;1010;44000;91750;;;6
Block;060371831041011;06;037;1831.04;1011;44000;91750;;;6
Block;060371831041012;06;037;1831.04;1012;44000;91750;;;6
Block;060371831041013;06;037;1831.04;1013;44000;91750;;;6
Block;060371831041014;06;037;1831.04;1014;44000;91750;;;6
Block;060371832201000;06;037;1832.20;1000;44000;91750;;;6
Block;060371832201001;06;037;1832.20;1001;44000;91750;;;6
Block;060371832201002;06;037;1832.20;1002;44000;91750;;;6
Block;060371832201003;06;037;1832.20;1003;44000;91750;;;6
Block;060371832201004;06;037;1832.20;1004;44000;91750;;;6
Block;060371832202000;06;037;1832.20;2000;44000;91750;;;6
Block;060371832202001;06;037;1832.20;2001;44000;91750;;;6
Block;060371832202002;06;037;1832.20;2002;44000;91750;;;6
Block;060371832202003;06;037;1832.20;2003;44000;91750;;;6
Block;060371832202004;06;037;1832.20;2004;44000;91750;;;6
Block;060371832202005;06;037;1832.20;2005;44000;91750;;;6
Block;060371832202006;06;037;1832.20;2006;44000;91750;;;6
Block;060371832202007;06;037;1832.20;2007;44000;91750;;;6
Block;060371832203000;06;037;1832.20;3000;44000;91750;;;6
Block;060371832203001;06;037;1832.20;3001;44000;91750;;;6
Block;060371832203002;06;037;1832.20;3002;44000;91750;;;6
Block;060371832203003;06;037;1832.20;3003;44000;91750;;;6
Block;060371832203004;06;037;1832.20;3004;44000;91750;;;6
Block;060371832203005;06;037;1832.20;3005;44000;91750;;;6
Block;060371832203006;06;037;1832.20;3006;44000;91750;;;6
Block;060371832203007;06;037;1832.20;3007;44000;91750;;;6
Block;060371832203008;06;037;1832.20;3008;44000;91750;;;6
Block;060371832203009;06;037;1832.20;3009;44000;91750;;;6
Block;060371832203010;06;037;1832.20;3010;44000;91750;;;6
Block;060371832203011;06;037;1832.20;3011;44000;91750;;;6
Block;060371832211000;06;037;1832.21;1000;44000;91750;;;6
Block;060371832211001;06;037;1832.21;1001;44000;91750;;;6
Block;060371832212000;06;037;1832.21;2000;44000;91750;;;6
Block;060371832212001;06;037;1832.21;2001;44000;91750;;;6
Block;060371832212002;06;037;1832.21;2002;44000;91750;;;6
Block;060371832212003;06;037;1832.21;2003;44000;91750;;;6
Block;060371832212004;06;037;1832.21;2004;44000;91750;;;6
Block;060371832212005;06;037;1832.21;2005;44000;91750;;;6
Block;060371832212006;06;037;1832.21;2006;44000;91750;;;6
Block;060371832212007;06;037;1832.21;2007;44000;91750;;;6
Block;060371832221000;06;037;1832.22;1000;44000;91750;;;6
Block;060371832221001;06;037;1832.22;1001;44000;91750;;;6
Block;060371832221002;06;037;1832.22;1002;44000;91750;;;6
Block;060371832221003;06;037;1832.22;1003;44000;91750;;;6
Block;060371832221004;06;037;1832.22;1004;44000;91750;;;6
Block;060371832221005;06;037;1832.22;1005;44000;91750;;;6
Block;060371832221006;06;037;1832.22;1006;44000;91750;;;6
Block;060371832221007;06;037;1832.22;1007;44000;91750;;;6
Block;060371832222000;06;037;1832.22;2000;44000;91750;;;6
Block;060371832222001;06;037;1832.22;2001;44000;91750;;;6
Block;060371832222002;06;037;1832.22;2002;44000;91750;;;6
Block;060371832222003;06;037;1832.22;2003;44000;91750;;;6
Block;060371832222004;06;037;1832.22;2004;44000;91750;;;6
Block;060371832222005;06;037;1832.22;2005;44000;91750;;;6
Block;060371832222006;06;037;1832.22;2006;44000;91750;;;6
Block;060371832223000;06;037;1832.22;3000;44000;91750;;;6
Block;060371832223001;06;037;1832.22;3001;44000;91750;;;6
Block;060371832223002;06;037;1832.22;3002;44000;91750;;;6
Block;060371832223003;06;037;1832.22;3003;44000;91750;;;6
Block;060371832223004;06;037;1832.22;3004;44000;91750;;;6
Block;060371832223005;06;037;1832.22;3005;44000;91750;;;6
Block;060371832223006;06;037;1832.22;3006;44000;91750;;;6
Block;060371832223007;06;037;1832.22;3007;44000;91750;;;6
